transacted,created,id,code_1,code_2,code_3,code_4,code_5,amount,qauntity,price,tax,value
2023-01-04 06:13:54,2023-01-04 08:34:12,22,447359268-5,779217579-0,115712174-8,666246761-8,836033780-2,50.2161,319,19.1453,4.825212,1310.445565
2023-01-04 06:13:54,2023-01-04 08:34:12,23,946031598-4,471159974-6,873065687-7,636548972-2,614912459-2,90.3888,229,80.1411,1.462395,2664.694093
2023-01-04 06:13:54,2023-01-04 08:34:12,24,787319567-8,640507132-4,053284045-3,932520513-0,873706106-2,99.9467,453,3.2572,7.426743,7084.366508
2023-01-04 06:13:54,2023-01-04 08:34:12,25,280266512-X,010763518-6,526894662-5,014556396-0,247726497-4,53.217,323,26.5282,4.727548,6774.675009
2023-01-04 06:13:54,2023-01-04 08:34:12,26,729435228-3,905646298-9,817144267-6,526269757-7,196777604-0,20.779,405,18.3836,5.524128,8701.15941
2023-01-04 06:13:54,2023-01-04 08:34:12,27,836481051-0,260955280-7,733882491-6,713940834-3,349216955-4,57.9771,20,8.053,8.638014,5643.095308
2023-01-04 06:13:54,2023-01-04 08:34:12,28,621458009-7,778663279-4,012012350-9,008307414-7,958320582-6,12.0023,266,77.2864,6.470841,1818.342122
2023-01-04 06:13:54,2023-01-04 08:34:12,29,555580935-2,531644444-2,307675662-1,517093563-3,918894587-1,81.298,186,57.812,5.234364,2510.150466
2023-01-04 06:13:54,2023-01-04 08:34:12,30,887577126-X,451640142-8,403396723-0,124797065-5,744170928-8,13.1304,57,26.0382,9.113445,8478.89336
2023-01-04 06:13:54,2023-01-04 08:34:12,31,680783727-5,915176625-6,677129583-4,985413497-0,680406644-8,35.6091,124,57.8856,4.814343,6131.376603
2023-01-04 06:13:54,2023-01-04 08:34:12,32,815254510-4,222550860-7,838379145-3,910549075-8,351580019-0,25.8521,193,93.2122,5.375628,6634.586152
2023-01-04 06:13:54,2023-01-04 08:34:12,33,003503162-X,631111955-2,016503575-7,592484090-5,383038593-5,74.8283,130,48.3723,3.565944,9110.291462
2023-01-04 06:13:54,2023-01-04 08:34:12,34,243492761-0,193876105-7,168778542-2,322280205-X,075999586-9,1.6264,374,91.2668,8.683495,4951.957597
2023-01-04 06:13:54,2023-01-04 08:34:12,35,058548125-3,806945979-4,932161072-3,187911438-0,095545351-8,3.1267,155,73.7114,2.356376,9511.336114
2023-01-04 06:13:54,2023-01-04 08:34:12,36,811518812-3,248292091-4,796676951-8,858765829-8,167397132-6,74.6369,148,40.8145,3.381612,1172.765799
2023-01-04 06:13:54,2023-01-04 08:34:12,37,128655648-1,464651906-2,899595907-X,873828588-6,019129844-1,8.8569,254,78.4991,2.671311,3971.46482
2023-01-04 06:13:54,2023-01-04 08:34:12,38,961005417-X,526975775-3,609469190-3,103463685-5,793321823-7,95.3609,497,59.1067,1.556097,8393.853789
2023-01-04 06:13:54,2023-01-04 08:34:12,39,249437885-0,108922825-2,379445688-2,202540984-2,834100461-5,87.188,439,78.8971,7.558186,5755.069429
2023-01-04 06:13:54,2023-01-04 08:34:12,40,720489323-9,059004893-7,169095565-1,519180173-3,729243440-1,24.535,133,69.7109,8.139839,4786.951179
2023-01-04 06:13:54,2023-01-04 08:34:12,41,183442780-0,490365666-7,234594865-5,783317431-9,463156385-0,57.0074,268,18.7951,6.484066,7918.451049
2023-01-04 06:13:54,2023-01-04 08:34:12,42,633362982-0,636908683-5,323283528-7,467133355-4,527573066-7,27.9743,365,22.5382,8.14414,5196.54274
2023-01-04 06:13:54,2023-01-04 08:34:12,43,343236944-1,721100831-8,557834501-8,613326126-9,675795354-4,67.0674,199,84.8813,4.56941,7449.25572
2023-01-04 06:13:54,2023-01-04 08:34:12,44,263817722-9,739670563-0,625517947-8,866272947-9,207795151-6,21.6514,5,99.5292,2.716751,3997.07887
2023-01-04 06:13:54,2023-01-04 08:34:12,45,481202633-4,663205319-X,242126358-1,909032178-0,372281673-4,80.9795,400,96.3481,3.916297,3957.685669
2023-01-04 06:13:54,2023-01-04 08:34:12,46,108319206-X,424495114-8,165659416-1,765891499-1,181383743-0,6.2938,487,92.2663,3.027413,1119.328289
2023-01-04 06:13:54,2023-01-04 08:34:12,47,850305653-4,381892388-4,030260810-9,318970663-8,934216322-X,41.6259,112,16.462,4.524292,6587.207843
2023-01-04 06:13:54,2023-01-04 08:34:12,48,737939053-8,655197893-2,551157012-5,472781248-7,608338036-7,87.9992,436,39.4194,2.12992,4308.084528
2023-01-04 06:13:54,2023-01-04 08:34:12,49,340333901-7,736095447-9,467423583-9,484735496-6,768912482-8,38.4625,309,44.6127,1.391013,4206.721886
2023-01-04 06:13:54,2023-01-04 08:34:12,50,422383837-7,442350768-4,146907936-4,575826656-6,917538274-1,50.2964,102,13.0757,4.287423,1258.710944
2023-01-04 06:13:54,2023-01-04 08:34:12,51,203593022-7,679530759-X,749369974-7,141310713-3,380014253-8,68.7057,159,35.7668,6.637858,8240.681826
2023-01-04 06:13:54,2023-01-04 08:34:12,52,101416208-4,686115318-4,183744656-3,194812421-1,842119808-4,63.1178,275,49.1315,4.445985,9179.858993
2023-01-04 06:13:54,2023-01-04 08:34:12,53,695113507-X,202399466-7,389592184-X,511841311-7,953788516-X,34.3023,284,71.5121,9.854366,2139.877621
2023-01-04 06:13:54,2023-01-04 08:34:12,54,390835562-1,205909240-X,970339663-1,084773194-4,860469856-6,95.8804,486,56.6218,7.316362,4194.971233
2023-01-04 06:13:54,2023-01-04 08:34:12,55,960533687-1,695512158-8,811897771-4,763952565-9,708714909-1,39.0116,495,23.2842,8.169578,6929.619416
2023-01-04 06:13:54,2023-01-04 08:34:12,56,831581594-6,091904008-X,973075978-2,714850629-8,481853823-X,40.2398,100,91.1692,3.558121,5282.644845
2023-01-04 06:13:54,2023-01-04 08:34:12,57,748526447-8,518442922-0,465813287-7,919403599-7,962960879-0,84.4375,453,32.7396,6.148089,6090.743324
2023-01-04 06:13:54,2023-01-04 08:34:12,58,321345182-7,594293639-0,614364828-X,209062768-9,290954962-3,6.5831,452,41.8999,5.078358,8671.946456
2023-01-04 06:13:54,2023-01-04 08:34:12,59,134074804-5,805843031-5,107171298-5,708981564-1,951097855-8,84.1803,213,68.5274,1.149225,8075.121589
2023-01-04 06:13:54,2023-01-04 08:34:12,60,673996590-0,319412662-8,187697040-5,183867609-0,950494736-0,30.6435,374,82.1213,8.401093,7676.540693
2023-01-04 06:13:54,2023-01-04 08:34:12,61,271576894-X,317650662-7,551202727-1,835240805-4,925496968-0,12.8228,338,28.6497,8.715553,7754.721295
2023-01-04 06:13:54,2023-01-04 08:34:12,62,020247763-0,942386078-8,396178580-5,626526450-8,904959942-7,53.7176,325,96.3874,1.929432,8063.307233
2023-01-04 06:13:54,2023-01-04 08:34:12,63,844917131-8,605550407-3,042743185-9,057047567-8,555644157-X,19.4541,347,21.9656,7.610688,4428.177843
2023-01-04 06:13:54,2023-01-04 08:34:12,64,558089149-0,769937188-7,726220023-2,099303592-2,453025091-1,52.6168,64,15.4243,2.902177,1700.324814
2023-01-04 06:13:54,2023-01-04 08:34:12,65,685913472-0,390098187-6,211325641-X,943242784-6,746131092-5,45.1131,306,31.9325,6.211954,8382.304688
2023-01-04 06:13:54,2023-01-04 08:34:12,66,077610214-1,605771840-2,590875113-8,418215959-4,231603943-X,81.5909,484,20.8164,9.462868,5424.955185
2023-01-04 06:13:54,2023-01-04 08:34:12,67,169234855-8,014342854-3,986488136-1,733250399-9,672253807-9,23.7363,201,82.9253,2.344333,6138.194575
2023-01-04 06:13:54,2023-01-04 08:34:12,68,528305680-5,289767748-1,295021739-7,579638833-9,673202105-2,55.966,143,30.0457,7.91911,4165.952134
2023-01-04 06:13:54,2023-01-04 08:34:12,69,802818068-X,095100854-4,484009809-3,726887881-8,508808839-6,90.5994,207,98.4162,5.319514,1651.252623
2023-01-04 06:13:54,2023-01-04 08:34:12,70,136229107-2,530393940-5,548760756-7,843206903-5,933869356-2,31.6908,453,46.9349,3.771291,2000.27989
2023-01-04 06:13:54,2023-01-04 08:34:12,71,683557668-5,614759054-5,286761464-3,119202937-2,042364979-5,90.5665,235,5.9287,7.609545,3322.421099
2023-01-04 06:13:54,2023-01-04 08:34:12,72,819265483-4,736324184-8,646695644-X,671761895-7,739731452-X,40.3211,477,48.3,7.508025,8751.197359
2023-01-04 06:13:54,2023-01-04 08:34:12,73,636656130-3,987009695-6,993611652-6,863579474-5,756668074-9,96.179,170,20.2496,8.003938,5121.302533
2023-01-04 06:13:54,2023-01-04 08:34:12,74,163156735-7,819810909-9,787102024-2,441137938-4,635201906-4,84.9045,223,15.7729,4.884054,3100.709106
2023-01-04 06:13:54,2023-01-04 08:34:12,75,896377521-6,406161153-4,985188822-2,949701967-X,951777668-3,88.517,193,94.1894,5.34525,9778.205709
2023-01-04 06:13:54,2023-01-04 08:34:12,76,885687723-6,803626128-6,548487410-6,726078688-4,316212430-1,50.5179,113,27.5434,3.763041,3227.959489
2023-01-04 06:13:54,2023-01-04 08:34:12,77,241461459-5,725692510-7,977434827-3,927063799-9,945227600-2,12.9599,179,75.6956,5.179796,9514.829818
2023-01-04 06:13:54,2023-01-04 08:34:12,78,121861542-7,457099391-5,812495747-9,560657251-6,875809401-6,3.7408,473,92.8544,7.881716,9330.018116
2023-01-04 06:13:54,2023-01-04 08:34:12,79,705044695-5,855601390-2,705174681-2,565657851-8,407572468-9,20.4147,126,75.3047,3.072927,3854.132161
2023-01-04 06:13:54,2023-01-04 08:34:12,80,764045541-3,711839514-5,026375767-6,002647809-9,179547025-9,20.0641,368,72.328,4.427263,1415.809394
2023-01-04 06:13:54,2023-01-04 08:34:12,81,324755783-0,590029945-7,052590864-1,430396130-2,648306742-9,97.6447,226,90.0495,9.763078,9288.128798
2023-01-04 06:13:54,2023-01-04 08:34:12,82,873909905-9,585740491-6,842622469-5,384035141-3,621912389-1,43.2461,453,62.5447,6.628049,4544.68939
2023-01-04 06:13:54,2023-01-04 08:34:12,83,985085639-4,846676413-5,355602883-2,675999236-9,584938504-5,76.6988,104,20.3251,4.699,1245.205211
2023-01-04 06:13:54,2023-01-04 08:34:12,84,315385673-7,999175166-1,321246845-9,559996700-X,213861262-7,20.918,269,25.6836,6.798771,4227.270304
2023-01-04 06:13:54,2023-01-04 08:34:12,85,732840423-X,112485014-7,127661529-9,437997576-2,396869229-2,83.2226,92,17.4076,2.665864,9791.390776
2023-01-04 06:13:54,2023-01-04 08:34:12,86,728994753-3,456282518-9,858240456-5,953468205-5,424078499-9,11.0504,54,25.666,1.976262,1530.268496
2023-01-04 06:13:54,2023-01-04 08:34:12,87,588769977-9,671061665-7,145423429-6,673582404-0,592852980-5,62.9023,481,16.2432,5.457885,8127.630069
2023-01-04 06:13:54,2023-01-04 08:34:12,88,961418457-4,619595133-1,060876097-8,565043530-8,177128135-9,90.1878,235,83.7293,5.525964,7821.526194
2023-01-04 06:13:54,2023-01-04 08:34:12,89,129582807-3,261936618-6,802963363-7,085805547-3,188600150-2,10.3428,454,6.9096,2.52629,1347.609526
2023-01-04 06:13:54,2023-01-04 08:34:12,90,281470032-4,866386364-0,685907759-X,304305740-6,604651997-7,21.9149,345,9.5499,5.521544,2339.927637
2023-01-04 06:13:54,2023-01-04 08:34:12,91,952196273-9,345643376-X,429202882-6,868254502-0,085700274-0,80.9662,165,19.8506,3.414637,9914.839436
2023-01-04 06:13:54,2023-01-04 08:34:12,92,238137502-3,238643908-9,981746575-6,757202646-X,424388597-4,15.4354,185,95.9481,6.115336,8867.079676
2023-01-04 06:13:54,2023-01-04 08:34:12,93,931464658-0,473035662-4,067082069-5,023088416-4,003410831-9,14.5997,220,86.2046,3.302605,2250.95352
2023-01-04 06:13:54,2023-01-04 08:34:12,94,561813513-2,901802688-3,385143947-3,904906538-4,464859425-8,26.2448,461,94.0143,9.161317,5398.947004
2023-01-04 06:13:54,2023-01-04 08:34:12,95,248690749-1,008084134-1,393301770-X,166059533-9,113526242-X,70.3736,370,98.583,9.244253,9560.460732
2023-01-04 06:13:54,2023-01-04 08:34:12,96,931718833-8,596888675-7,955111575-9,345534583-2,140889837-3,74.3364,289,10.4158,8.495305,5699.110467
2023-01-04 06:13:54,2023-01-04 08:34:12,97,975665712-X,752871797-5,165297705-8,971882133-3,483537192-5,68.6018,164,1.4582,5.363598,7435.646755
2023-01-04 06:13:54,2023-01-04 08:34:12,98,804128155-9,131189878-6,654771300-8,045206151-2,978985412-9,84.6724,182,44.8167,5.954188,2633.683774
2023-01-04 06:13:54,2023-01-04 08:34:12,99,388605977-4,209575971-0,712438470-2,951022622-X,150922972-8,19.3986,235,28.5354,1.641652,9988.700967
2023-01-04 06:13:54,2023-01-04 08:34:12,100,727528571-1,951176153-6,597246837-9,070570279-0,731658518-8,87.3703,27,45.6606,9.956647,4047.043726
2023-01-01 04:34:12,2023-01-04 05:54:12,13,656684944-0,267161185-4,036389464-0,023012256-6,989988643-2,24.535,133,69.7109,8.139839,4786.951179
2023-01-01 04:34:12,2023-01-04 05:54:12,17,927074177-X,705739309-1,332464644-8,441981581-7,793578686-0,57.0074,268,18.7951,6.484066,7918.451049
2023-01-01 04:34:12,2023-01-04 05:54:12,18,456255452-5,872501246-0,596283551-4,274069687-6,419241204-7,27.9743,365,22.5382,8.14414,5196.54274
2023-01-01 04:34:12,2023-01-04 05:54:12,19,633899609-0,263945253-3,542241035-1,104710232-3,019457387-7,67.0674,199,84.8813,4.56941,7449.25572
2023-01-01 04:34:12,2023-01-04 05:54:12,20,615029676-8,765399861-5,993976921-0,718586432-1,989375958-7,21.6514,5,99.5292,2.716751,3997.07887
2023-01-01 04:34:12,2023-01-04 05:54:12,21,478449542-8,429997551-0,196553884-3,132391153-7,422310089-0,80.9795,400,96.3481,3.916297,3957.685669
2023-01-01 04:34:12,2023-01-04 05:54:12,22,656026217-0,828195130-3,149151242-3,295246426-X,592750512-0,6.2938,487,92.2663,3.027413,1119.328289
2023-01-01 04:34:12,2023-01-04 05:54:12,23,211907700-2,048490545-7,967363744-X,883371659-7,685615582-4,41.6259,112,16.462,4.524292,6587.207843
2023-01-01 04:34:12,2023-01-04 05:54:12,24,173004221-X,598242418-8,105742981-3,418791061-1,590506987-5,87.9992,436,39.4194,2.12992,4308.084528
2023-01-01 04:34:12,2023-01-04 05:54:12,25,985573962-0,371168804-7,107256765-2,486421480-8,510023897-6,38.4625,309,44.6127,1.391013,4206.721886
2023-01-01 04:34:12,2023-01-04 05:54:12,26,773328722-7,598681879-2,145698880-8,835969298-X,188836169-7,50.2964,102,13.0757,4.287423,1258.710944
2023-01-01 04:34:12,2023-01-04 05:54:12,27,212945300-7,450109595-4,768880175-3,238400818-8,760842541-5,68.7057,159,35.7668,6.637858,8240.681826
2023-01-01 04:34:12,2023-01-04 05:54:12,28,629141593-3,569592003-5,154455184-3,084156257-1,410877887-1,63.1178,275,49.1315,4.445985,9179.858993
2023-01-01 04:34:12,2023-01-04 05:54:12,29,323053857-9,429228410-5,642977008-7,704085248-9,333487113-4,34.3023,284,71.5121,9.854366,2139.877621
2023-01-01 04:34:12,2023-01-04 05:54:12,30,100254114-X,927674506-8,590422371-4,746385396-9,654551196-3,95.8804,486,56.6218,7.316362,4194.971233
