transacted,created,id,code_1,code_2,code_3,code_4,code_5,amount,qauntity,price,tax,value
2023-01-09 07:38:39,2023-01-09 08:23:58,37,368432898-7,496471060-2,823823540-5,723504552-3,295520179-0,93.1583,5,45.2262,8.068212,5699.169255
2023-01-09 07:38:39,2023-01-09 08:23:58,38,098792128-2,334292301-6,380126223-5,908131805-5,402544896-3,90.3461,241,86.2095,5.754526,8868.703758
2023-01-09 07:38:39,2023-01-09 08:23:58,39,956219223-7,131407593-4,419137428-1,222908234-5,080451193-4,81.7089,290,61.9071,9.763481,1028.672971
2023-01-09 07:38:39,2023-01-09 08:23:58,40,660302587-6,188503215-3,647151963-X,667622802-5,549216795-2,36.789,259,1.596,9.711609,3425.469173
2023-01-09 07:38:39,2023-01-09 08:23:58,41,534229574-2,561926090-9,625395189-0,295071974-0,024404007-9,27.67,381,44.1375,6.198327,1701.455655
2023-01-09 07:38:39,2023-01-09 08:23:58,42,061982993-1,889618238-7,800339562-3,518855445-3,897606445-3,96.9887,491,85.5892,9.083744,6922.006955
2023-01-09 07:38:39,2023-01-09 08:23:58,43,498321559-X,027230005-5,363414536-6,625819790-6,960998583-1,60.3319,142,77.8826,3.489489,1648.459147
2023-01-09 07:38:39,2023-01-09 08:23:58,44,436271463-4,888230528-7,172084740-1,521283553-4,552934349-X,52.0831,421,49.8449,9.342524,2125.551035
2023-01-09 07:38:39,2023-01-09 08:23:58,45,402103369-6,765419807-8,709567547-3,925749431-4,446263771-2,22.2166,141,91.724,5.505453,2859.105469
2023-01-09 07:38:39,2023-01-09 08:23:58,46,560058336-2,092232240-6,275097838-6,467961504-4,744060888-7,67.8951,307,72.9617,8.725315,9612.785367
2023-01-09 07:38:39,2023-01-09 08:23:58,47,837379150-7,998325853-6,534405857-8,723304927-0,028642930-6,67.2506,197,18.7518,7.74501,1443.999236
2023-01-09 07:38:39,2023-01-09 08:23:58,48,510700262-5,770299123-2,205570085-5,751875225-5,785458488-5,78.1953,123,27.4129,3.683184,1023.923332
2023-01-09 07:38:39,2023-01-09 08:23:58,49,278088492-4,726158887-3,193401439-7,891984715-0,578624540-3,96.5516,339,53.1251,4.510767,7664.86523
2023-01-09 07:38:39,2023-01-09 08:23:58,50,447584454-1,137411150-3,025252318-0,845170588-X,899782386-8,38.19,446,17.0465,5.810024,4415.172876
2023-01-09 07:38:39,2023-01-09 08:23:58,51,223093560-7,952018573-9,160473974-6,995512720-1,720566034-3,24.0522,267,47.3487,1.795313,2385.381739
2023-01-09 07:38:39,2023-01-09 08:23:58,52,058680579-6,430280836-5,689404727-8,899427265-8,559433492-0,49.2593,464,61.5536,8.382044,7589.053687
2023-01-09 07:38:39,2023-01-09 08:23:58,53,921128932-7,722040477-8,136812765-7,062876395-6,471297159-2,62.9001,138,40.3728,7.2738,9791.072843
2023-01-09 07:38:39,2023-01-09 08:23:58,54,421292872-8,127991173-5,863190912-2,686403495-X,950167756-7,83.0132,91,46.1133,3.035292,1033.130833
2023-01-09 07:38:39,2023-01-09 08:23:58,55,502811209-6,617854184-8,269317215-2,301337669-4,581086787-1,94.1771,80,81.0808,7.767576,4085.990719
2023-01-09 07:38:39,2023-01-09 08:23:58,56,796691522-0,047829514-6,753524358-4,468085666-1,372910497-7,56.5251,152,82.8931,7.61416,6900.340052
2023-01-09 07:38:39,2023-01-09 08:23:58,57,812264702-2,591930240-2,359877411-7,491898046-5,282232904-4,37.5615,271,85.2946,2.069427,2879.281762
2023-01-09 07:38:39,2023-01-09 08:23:58,58,916979846-X,440093391-1,478779809-X,666533485-6,015321739-1,80.9837,350,67.3417,2.255622,9901.598342
2023-01-09 07:38:39,2023-01-09 08:23:58,59,281519816-9,485475555-5,101014604-1,661579190-0,406788336-6,13.1109,193,92.7802,8.110729,4700.135466
2023-01-09 07:38:39,2023-01-09 08:23:58,60,893958014-1,938628952-0,623505676-1,347215849-2,283969821-8,46.5529,76,90.8067,2.297423,7205.412488
2023-01-09 07:38:39,2023-01-09 08:23:58,61,523131496-X,513797360-2,456071058-9,215459043-8,068612082-5,56.8299,137,29.1412,3.715163,1359.835282
2023-01-09 07:38:39,2023-01-09 08:23:58,62,580484135-1,303352996-8,175582111-5,789638398-5,335715823-X,4.7748,321,10.2428,5.1317,5370.705332
2023-01-09 07:38:39,2023-01-09 08:23:58,63,374179675-1,572180175-1,112540329-2,336899912-5,975747964-0,29.5161,354,37.2164,8.696063,5096.785021
2023-01-09 07:38:39,2023-01-09 08:23:58,64,503451571-7,692738244-5,981196769-5,846386268-3,681073284-5,81.2143,50,5.8776,3.659558,5456.360871
2023-01-09 07:38:39,2023-01-09 08:23:58,65,731054829-9,513496241-3,177717087-7,361724787-3,094479723-7,70.2997,448,8.9815,5.57009,5493.38218
2023-01-09 07:38:39,2023-01-09 08:23:58,66,462379673-6,197869617-5,633314540-8,551066870-9,589371620-5,66.3289,210,20.7837,5.778551,4213.333904
2023-01-09 07:38:39,2023-01-09 08:23:58,67,110716078-2,561618607-4,221769020-5,654565624-4,013286185-2,42.5501,286,43.8014,8.601554,1972.258831
2023-01-09 07:38:39,2023-01-09 08:23:58,68,865427041-1,683290005-8,173237976-9,835530381-4,617124166-0,32.2585,150,15.1507,9.136153,8928.166446
2023-01-09 07:38:39,2023-01-09 08:23:58,69,542526216-7,510896238-X,847039751-6,972964880-8,993038921-0,58.4044,471,59.9029,7.349035,5116.622535
2023-01-09 07:38:39,2023-01-09 08:23:58,70,113294502-X,827245136-0,182260999-2,896586748-7,956915524-8,75.6058,392,95.5621,1.583061,9175.968328
2023-01-09 07:38:39,2023-01-09 08:23:58,71,741918374-0,440861731-8,035682963-4,073392177-9,713144204-6,23.3293,134,27.7206,5.001034,6793.852339
2023-01-09 07:38:39,2023-01-09 08:23:58,72,884070788-3,124636706-8,893204574-7,634031573-9,480463930-6,41.8989,183,42.8195,9.298106,1280.977885
2023-01-09 07:38:39,2023-01-09 08:23:58,73,010909638-X,691216848-5,151429491-5,267987033-6,379077376-X,93.5046,265,53.4101,9.571254,5090.699543
2023-01-09 07:38:39,2023-01-09 08:23:58,74,656272228-4,786662855-6,373155139-X,906341264-9,062507904-3,6.2643,302,2.9197,5.110181,1195.967398
2023-01-09 07:38:39,2023-01-09 08:23:58,75,461616916-0,939511883-0,230641260-X,410265703-7,585628003-2,50.6071,108,83.6148,9.552911,4781.203904
2023-01-09 07:38:39,2023-01-09 08:23:58,76,900372535-7,073201302-X,827999100-X,952015950-9,150611273-0,16.5992,385,41.94,3.307261,6792.061382
2023-01-09 07:38:39,2023-01-09 08:23:58,77,470989410-8,761977271-5,380915512-8,031626345-1,682521792-5,37.0409,380,80.2002,7.82642,1173.221703
2023-01-09 07:38:39,2023-01-09 08:23:58,78,532878814-1,781522557-8,586321511-9,302702473-6,652958279-7,87.4476,459,8.8972,4.738717,4485.076328
2023-01-09 07:38:39,2023-01-09 08:23:58,79,823349606-5,031920959-8,863039482-X,787427401-6,227702054-0,3.59,214,27.1874,7.980233,8575.052637
2023-01-09 07:38:39,2023-01-09 08:23:58,80,237537202-6,125732332-6,147271701-5,225347729-X,448394915-2,28.4902,197,40.9341,2.656144,1442.324501
2023-01-09 07:38:39,2023-01-09 08:23:58,81,005926157-9,733122249-X,011095109-3,162171811-5,312980062-X,18.5656,468,34.7651,2.381637,4030.900147
2023-01-09 07:38:39,2023-01-09 08:23:58,82,268137157-0,306561817-6,084473242-7,646692904-3,059852057-0,5.8258,39,71.8921,2.56169,6166.571125
2023-01-09 07:38:39,2023-01-09 08:23:58,83,496921249-X,102136893-8,501025122-1,995038070-7,831555657-6,39.7677,205,79.7149,2.539598,3910.316761
2023-01-09 07:38:39,2023-01-09 08:23:58,84,200396469-X,933508036-5,267564839-6,894890512-0,278336615-0,94.3272,486,76.572,4.267193,9822.651343
2023-01-09 07:38:39,2023-01-09 08:23:58,85,395063711-7,438378324-4,178704638-9,839141437-X,089069807-4,74.0142,302,8.8961,2.407976,3619.505031
2023-01-09 07:38:39,2023-01-09 08:23:58,86,750741649-6,935596939-2,284903664-1,416495193-1,852345513-2,95.1759,395,99.7478,6.774415,5313.692803
2023-01-09 07:38:39,2023-01-09 08:23:58,87,423973252-2,360904525-6,746138104-0,342293266-6,027343365-2,93.7391,225,61.2981,9.014395,4408.159086
2023-01-09 07:38:39,2023-01-09 08:23:58,88,966254149-7,231486017-9,379375073-6,129498919-7,520440410-4,47.9181,105,25.7691,5.260353,6202.988895
2023-01-09 07:38:39,2023-01-09 08:23:58,89,373064103-4,407986810-3,272408550-7,568992710-4,147569066-5,91.2228,107,90.8564,7.787234,8636.954629
2023-01-09 07:38:39,2023-01-09 08:23:58,90,423511598-7,389453868-6,856023472-1,861902697-6,134783092-8,53.7891,303,61.8233,9.688112,7311.876874
2023-01-09 07:38:39,2023-01-09 08:23:58,91,361448315-0,875593179-0,733097497-8,683588049-X,814223881-0,34.5127,350,6.275,2.728587,6287.746217
2023-01-09 07:38:39,2023-01-09 08:23:58,92,621284297-3,573377860-1,993808532-6,898222151-4,866535595-2,91.1823,295,39.032,9.381583,2481.445797
2023-01-09 07:38:39,2023-01-09 08:23:58,93,745575400-0,279745838-9,226786426-6,573334179-3,620416421-X,35.2568,195,53.7226,1.072838,9806.877084
2023-01-09 07:38:39,2023-01-09 08:23:58,94,779460905-4,698014234-8,003565579-8,165615533-8,213139564-7,35.9986,413,60.3065,8.534304,2251.094606
2023-01-09 07:38:39,2023-01-09 08:23:58,95,385440051-9,157953187-3,544697118-3,011132666-4,717225753-7,73.6034,376,36.4076,6.703387,3142.716691
2023-01-09 07:38:39,2023-01-09 08:23:58,96,175793103-1,149799277-X,862272356-9,783075112-9,144510070-3,60.1747,461,54.5971,6.557244,3779.284105
2023-01-09 07:38:39,2023-01-09 08:23:58,97,592643598-6,621561253-7,467921781-2,480678972-0,567836483-9,72.6141,242,22.5336,4.936853,3432.003655
2023-01-09 07:38:39,2023-01-09 08:23:58,98,292375872-2,565330132-9,208454967-1,767628232-2,506576561-8,30.9763,163,91.9261,4.484801,7287.377222
2023-01-09 07:38:39,2023-01-09 08:23:58,99,712103863-3,451729694-6,882592308-2,683552044-2,919750971-X,25.2052,422,94.6249,7.59363,3052.741018
2023-01-09 07:38:39,2023-01-09 08:23:58,100,246381453-5,824964757-2,888575819-3,423667624-9,795802001-5,1.3832,43,5.8876,4.171342,8348.002221
2023-01-01 04:34:12,2023-01-09 05:54:12,18,456255452-5,872501246-0,596283551-4,274069687-6,419241204-7,98.719,434,59.1272,9.205346,9885.276238
2023-01-01 04:34:12,2023-01-09 05:54:12,19,633899609-0,263945253-3,542241035-1,104710232-3,019457387-7,94.0865,89,3.2657,3.516024,3032.792597
2023-01-01 04:34:12,2023-01-09 05:54:12,23,211907700-2,048490545-7,967363744-X,883371659-7,685615582-4,61.73,71,74.2788,9.139359,7327.095505
2023-01-01 04:34:12,2023-01-09 05:54:12,24,173004221-X,598242418-8,105742981-3,418791061-1,590506987-5,58.8653,14,46.9964,2.530826,1970.745039
2023-01-01 04:34:12,2023-01-09 05:54:12,25,985573962-0,371168804-7,107256765-2,486421480-8,510023897-6,99.1698,104,62.9474,4.156279,7566.295895
