transacted,created,id,code_1,code_2,code_3,code_4,code_5,amount,qauntity,price,tax,value
2023-01-06 08:34:52,2023-01-08 08:01:34,17,511328583-8,611713120-8,725362383-5,153678046-4,634740057-X,18.7559,407,88.4723,4.812348,3002.594276
2023-01-06 08:34:52,2023-01-08 08:01:34,18,122527423-0,076591131-0,279007473-9,483950864-X,286306145-3,42.2739,106,94.7392,7.824664,9053.422633
2023-01-06 08:34:52,2023-01-08 08:01:34,19,842283607-6,177750161-X,804558452-1,014284436-5,962595512-7,87.7696,403,81.1949,3.39979,1148.956805
2023-01-06 08:34:52,2023-01-08 08:01:34,20,788690498-2,712184911-9,409418379-5,809888085-0,266344016-7,85.8508,33,40.9851,2.06248,5716.759879
2023-01-06 08:34:52,2023-01-08 08:01:34,21,414637386-7,284001834-9,513048398-7,328615438-5,659220393-5,26.0745,272,27.1472,3.439122,2079.316471
2023-01-06 08:34:52,2023-01-08 08:01:34,22,830866449-0,065803587-8,418464096-6,281446174-5,422016568-1,88.6452,422,72.2782,4.749932,3101.525371
2023-01-06 08:34:52,2023-01-08 08:01:34,23,538639654-4,139236647-X,149848259-7,141580716-7,566579093-1,31.7324,35,29.5363,8.098612,6756.481449
2023-01-06 08:34:52,2023-01-08 08:01:34,24,940897579-0,803699244-2,080575162-9,898741835-9,800654239-2,55.7698,419,36.1434,2.560497,6033.804714
2023-01-06 08:34:52,2023-01-08 08:01:34,25,259651041-3,894296818-X,633809775-4,158294475-X,598333499-9,92.1612,30,73.8334,4.456837,9050.469486
2023-01-06 08:34:52,2023-01-08 08:01:34,26,765931976-0,362489559-1,933468679-0,169275027-5,608301423-9,77.6512,173,13.4794,8.837738,7938.680467
2023-01-06 08:34:52,2023-01-08 08:01:34,27,490925952-X,513339452-7,202929715-1,457211811-6,205493381-3,46.5445,44,20.3633,4.15504,8347.368599
2023-01-06 08:34:52,2023-01-08 08:01:34,28,128143431-0,721506613-4,014183992-9,447117892-X,021050499-4,60.7442,11,97.5904,4.791816,7933.108596
2023-01-06 08:34:52,2023-01-08 08:01:34,29,086683641-1,299729715-X,685533690-6,428222616-1,717700375-4,78.7604,60,80.9818,6.011865,8866.044615
2023-01-06 08:34:52,2023-01-08 08:01:34,30,269053217-4,607279106-9,545609842-3,430872360-4,939632449-3,3.4435,159,89.4103,8.155594,3113.162897
2023-01-06 08:34:52,2023-01-08 08:01:34,31,611918492-9,774117377-4,080074556-6,235997607-9,511227326-7,77.3074,347,3.7455,9.401225,8033.828353
2023-01-06 08:34:52,2023-01-08 08:01:34,32,129585934-3,952735275-4,415030769-5,124210277-9,589947066-6,86.3172,45,88.6749,2.33231,5613.876755
2023-01-06 08:34:52,2023-01-08 08:01:34,33,462441023-8,767547809-6,531796347-8,228389172-8,252885359-9,22.1476,67,96.7691,6.218773,6116.702295
2023-01-06 08:34:52,2023-01-08 08:01:34,34,963192086-0,166053456-9,389768192-7,489046534-0,395354986-3,11.3168,348,46.6885,4.170683,9591.285199
2023-01-06 08:34:52,2023-01-08 08:01:34,35,615347449-7,636050487-1,974399005-4,778856518-0,166454826-2,16.1262,248,21.4446,7.177242,2871.682958
2023-01-06 08:34:52,2023-01-08 08:01:34,36,999921273-5,796051658-8,634161074-2,926555743-5,892163762-1,74.987,280,69.1014,4.29588,3941.12861
2023-01-06 08:34:52,2023-01-08 08:01:34,37,264347446-5,920258719-1,260866673-6,560873085-2,040465353-7,84.4548,428,92.5981,4.421365,3613.870296
2023-01-06 08:34:52,2023-01-08 08:01:34,38,871882653-9,750340943-6,455359593-1,976932008-0,031509624-1,63.1983,450,6.4388,2.590494,1532.227853
2023-01-06 08:34:52,2023-01-08 08:01:34,39,304016997-1,085130918-6,325853091-2,506257098-0,970057348-6,26.3959,448,35.7996,1.275331,1892.733311
2023-01-06 08:34:52,2023-01-08 08:01:34,40,499086358-5,811191506-3,593234529-2,398097563-0,183831885-2,12.4122,144,87.4054,6.471918,5086.573671
2023-01-06 08:34:52,2023-01-08 08:01:34,41,684083548-0,173370232-6,821186780-X,128577413-2,756305856-7,24.3931,458,16.5296,3.589502,6953.438702
2023-01-06 08:34:52,2023-01-08 08:01:34,42,642575970-4,500486423-3,442461133-7,150238021-8,709887739-5,78.581,345,41.4312,4.806873,6286.955455
2023-01-06 08:34:52,2023-01-08 08:01:34,43,746233701-0,368027984-1,011774111-6,885553070-4,731848142-8,39.2588,405,97.8674,6.295896,7093.008729
2023-01-06 08:34:52,2023-01-08 08:01:34,44,209614433-7,416191883-6,034330878-9,968041755-7,911122550-5,35.5531,392,46.8777,7.895135,4850.277563
2023-01-06 08:34:52,2023-01-08 08:01:34,45,659887081-X,329962029-0,145478276-5,691669038-0,358034985-6,33.9245,420,59.9419,5.06904,4258.054412
2023-01-06 08:34:52,2023-01-08 08:01:34,46,318215418-4,043796881-2,282692001-4,311442986-6,942370275-9,94.0147,141,83.1474,6.543625,4907.66522
2023-01-06 08:34:52,2023-01-08 08:01:34,47,545945537-5,351531399-0,104844729-4,631815096-X,325199570-7,25.8094,170,17.4276,1.608632,4445.27857
2023-01-06 08:34:52,2023-01-08 08:01:34,48,926558227-8,246150185-8,400726796-0,309526536-0,265761013-7,91.6693,12,34.568,4.709536,2505.203914
2023-01-06 08:34:52,2023-01-08 08:01:34,49,915105947-9,389541615-0,253913904-3,390569140-X,843043745-2,68.5043,104,34.1467,1.253073,9595.615761
2023-01-06 08:34:52,2023-01-08 08:01:34,50,147407348-4,360499868-9,158238958-6,609969550-8,376090500-5,90.92,494,73.6301,7.380062,6075.790879
2023-01-06 08:34:52,2023-01-08 08:01:34,51,250819816-1,576320981-8,063397235-5,196549765-9,706310912-X,8.3533,82,49.5981,1.616898,6460.337086
2023-01-06 08:34:52,2023-01-08 08:01:34,52,981985246-3,169040549-X,440866135-X,450510277-7,556884943-9,24.1777,181,87.0547,5.238161,2114.454187
2023-01-06 08:34:52,2023-01-08 08:01:34,53,514738220-8,655631030-1,253513203-6,869389348-3,181608503-0,58.2026,352,1.3798,2.383275,8571.720132
2023-01-06 08:34:52,2023-01-08 08:01:34,54,398092049-6,962554530-1,192427973-8,869548149-2,874606017-0,96.3733,237,94.4897,1.43286,2979.862405
2023-01-06 08:34:52,2023-01-08 08:01:34,55,195901777-2,630991094-9,921694882-5,948644517-6,737045504-1,33.3446,143,60.2768,2.586365,4724.148714
2023-01-06 08:34:52,2023-01-08 08:01:34,56,838280960-X,147160684-8,774788375-7,934792004-5,783157102-7,91.133,60,68.3696,4.613217,6048.069105
2023-01-06 08:34:52,2023-01-08 08:01:34,57,929106149-2,981226985-1,031936812-2,391366426-2,816889858-3,89.287,238,78.7921,4.956136,8995.288912
2023-01-06 08:34:52,2023-01-08 08:01:34,58,342403033-3,952469142-6,696494545-8,963899931-4,928599823-2,51.4163,346,94.8122,4.639161,9165.660676
2023-01-06 08:34:52,2023-01-08 08:01:34,59,396152043-7,561022878-6,367926835-1,493054362-2,348734447-5,10.6872,461,66.8563,5.333025,9726.050642
2023-01-06 08:34:52,2023-01-08 08:01:34,60,043716736-4,469196224-7,451220444-X,578400122-1,737718578-3,94.1416,376,4.404,5.880613,1278.918082
2023-01-06 08:34:52,2023-01-08 08:01:34,61,780165660-1,847146414-4,733039391-6,193391154-9,836889730-0,51.9852,297,59.8934,8.980953,9621.775203
2023-01-06 08:34:52,2023-01-08 08:01:34,62,184377183-7,193796636-4,110496845-2,481520211-7,306745250-X,76.0506,366,26.1803,2.486552,3580.058117
2023-01-06 08:34:52,2023-01-08 08:01:34,63,975458458-3,054461357-0,076307515-9,907617347-8,784439068-9,38.3684,44,44.5799,9.423909,7120.836447
2023-01-06 08:34:52,2023-01-08 08:01:34,64,687563855-X,551899623-3,744011815-4,406807902-1,502125033-7,83.1612,470,89.1813,5.944084,2890.849868
2023-01-06 08:34:52,2023-01-08 08:01:34,65,043816097-5,106684375-9,545174529-3,292484413-4,280569935-1,86.3562,282,16.1726,3.770933,5478.449738
2023-01-06 08:34:52,2023-01-08 08:01:34,66,867665072-1,011872160-7,441923324-9,115752516-4,697318646-7,94.5932,398,6.4331,8.824048,8413.67715
2023-01-06 08:34:52,2023-01-08 08:01:34,67,188989301-3,885210871-8,532124608-4,716740662-7,714745225-9,28.4649,484,52.0947,1.32821,8184.032696
2023-01-06 08:34:52,2023-01-08 08:01:34,68,826635146-5,084030818-3,535719267-7,796284224-5,470771586-9,21.8936,112,77.7827,6.909222,3454.4283
2023-01-06 08:34:52,2023-01-08 08:01:34,69,781039406-1,456592222-3,154742016-2,598821296-4,054510056-9,68.1276,475,49.7311,8.871372,1547.298652
2023-01-06 08:34:52,2023-01-08 08:01:34,70,054915419-1,339016166-X,744021821-3,012447719-4,066697397-0,9.3458,8,95.5735,5.791128,5414.606099
2023-01-06 08:34:52,2023-01-08 08:01:34,71,695282530-4,675557875-4,067936079-4,633435134-6,840485424-6,24.6363,372,88.508,6.447682,7136.50067
2023-01-06 08:34:52,2023-01-08 08:01:34,72,280898450-2,321074081-X,961686446-7,947189731-9,711014715-0,52.1754,470,68.3405,8.167314,4233.432433
2023-01-06 08:34:52,2023-01-08 08:01:34,73,121063256-X,928107222-X,476274315-1,411195327-1,511427132-6,27.2023,208,70.3216,1.938735,4907.401466
2023-01-06 08:34:52,2023-01-08 08:01:34,74,862784509-3,875140875-9,094703167-7,496130422-0,697959656-X,26.0142,236,2.4198,2.142356,8279.811861
2023-01-06 08:34:52,2023-01-08 08:01:34,75,463836017-3,257188531-6,816897635-5,054594343-4,826334985-0,57.9934,253,81.3,7.203272,5283.175911
2023-01-06 08:34:52,2023-01-08 08:01:34,76,842794979-0,902541368-4,015368785-1,485738674-7,647588916-4,95.8029,23,33.0993,8.245872,1764.296546
2023-01-06 08:34:52,2023-01-08 08:01:34,77,279461730-3,882010844-5,389762108-8,527997625-3,680418351-7,79.4766,40,81.4773,7.534496,2430.675297
2023-01-06 08:34:52,2023-01-08 08:01:34,78,939916748-8,721123650-7,603892002-1,293735445-9,203624144-1,57.0421,53,39.0426,5.687812,4218.211494
2023-01-06 08:34:52,2023-01-08 08:01:34,79,697249257-2,033588687-6,846858287-5,239335549-9,338217106-6,49.9405,41,60.4469,4.217687,5576.594423
2023-01-06 08:34:52,2023-01-08 08:01:34,80,267219714-8,669376394-4,002542697-4,016856083-6,994668469-1,1.6062,78,52.7125,8.23286,2973.491209
2023-01-06 08:34:52,2023-01-08 08:01:34,81,602671259-3,281033529-X,185086780-1,360347022-2,906785797-1,98.9444,112,26.0613,7.687946,9269.013046
2023-01-06 08:34:52,2023-01-08 08:01:34,82,628831726-8,187300343-9,031000016-5,055117011-5,159706281-2,7.9054,473,83.3257,2.248768,8346.45384
2023-01-06 08:34:52,2023-01-08 08:01:34,83,886027217-3,947182830-9,057836116-7,418518075-6,000445866-4,28.6317,90,15.3528,1.6423,4145.590846
2023-01-06 08:34:52,2023-01-08 08:01:34,84,010381521-X,130781102-7,604857124-0,595174563-2,166992411-4,70.9671,133,61.7084,7.310984,2671.878272
2023-01-06 08:34:52,2023-01-08 08:01:34,85,408240640-9,867629411-9,942468347-2,272568653-9,129932161-5,49.0327,140,20.084,4.920614,3159.459543
2023-01-06 08:34:52,2023-01-08 08:01:34,86,504863372-5,009310198-8,236295916-3,064917198-5,302693429-1,80.4534,22,80.1219,9.776916,5542.134083
2023-01-06 08:34:52,2023-01-08 08:01:34,87,974080528-0,757743683-6,367004623-2,202888541-6,502460191-2,10.4854,399,90.5658,6.919226,6703.880225
2023-01-06 08:34:52,2023-01-08 08:01:34,88,832087670-2,786857675-8,283524016-0,872849224-2,860925988-9,1.6219,4,41.8744,7.556367,4503.281963
2023-01-06 08:34:52,2023-01-08 08:01:34,89,934187831-4,891691431-0,429749583-X,104503904-7,912710771-X,21.5118,14,29.2362,8.296146,4077.899534
2023-01-06 08:34:52,2023-01-08 08:01:34,90,139610189-6,946144593-8,549014732-6,484143505-0,027236135-6,66.5686,433,2.7507,1.636101,8757.75499
2023-01-06 08:34:52,2023-01-08 08:01:34,91,605564264-6,278564812-9,768728752-5,257195426-1,080429494-1,54.6857,110,90.7484,8.632643,6405.416694
2023-01-06 08:34:52,2023-01-08 08:01:34,92,954331570-1,842537272-0,833700753-2,267021087-2,550578304-X,52.5032,294,90.6271,9.264899,2425.963289
2023-01-06 08:34:52,2023-01-08 08:01:34,93,224587103-0,422397467-X,880948830-X,834812103-X,471977067-3,62.8842,19,81.8312,1.572194,5537.375985
2023-01-06 08:34:52,2023-01-08 08:01:34,94,646330732-7,389229849-1,461533616-0,287911189-7,630699938-8,78.884,240,75.1812,4.06628,8886.063237
2023-01-06 08:34:52,2023-01-08 08:01:34,95,189670635-5,558919641-8,068640252-9,085790708-5,375961047-1,5.1719,88,38.2024,6.635157,3623.819528
2023-01-06 08:34:52,2023-01-08 08:01:34,96,720447593-3,546770319-6,201321035-3,022367483-4,804193477-3,49.0498,251,3.8718,4.208039,1605.113686
2023-01-06 08:34:52,2023-01-08 08:01:34,97,160936821-5,641524749-2,538909359-3,985790019-4,727106776-0,25.3788,132,26.5607,1.021168,5055.754727
2023-01-06 08:34:52,2023-01-08 08:01:34,98,159040641-9,205819736-4,040152084-6,938011795-7,212553607-2,52.4201,315,55.2187,9.922367,1606.065865
2023-01-06 08:34:52,2023-01-08 08:01:34,99,298039469-6,586176052-7,724860377-5,240474492-5,609242681-1,68.4684,185,19.4031,7.361434,8703.461102
2023-01-06 08:34:52,2023-01-08 08:01:34,100,084893887-9,062270144-4,494887122-2,824363552-1,733930525-4,61.4641,46,72.006,2.652442,4584.338082
2023-01-01 04:34:12,2023-01-08 05:54:12,29,323053857-9,429228410-5,642977008-7,704085248-9,333487113-4,94.1416,376,4.404,5.880613,1278.918082
2023-01-01 04:34:12,2023-01-08 05:54:12,30,100254114-X,927674506-8,590422371-4,746385396-9,654551196-3,51.9852,297,59.8934,8.980953,9621.775203
